
Predictions were generated on 20-Sep-2023 at 07:59:10 using OpenFAST, compiled as a 64-bit application using single precision at commit v3.5.0
 linked with  NWTC Subroutine Library; ElastoDyn; HydroDyn; MoorDyn (v2.0.0, 2022-12-08)

Description from the FAST input file: Generated with AeroElasticSE FAST driver

Time	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	TwrBsMxt	TwrBsMyt	TwrBsMzt	TwrBsFxt	TwrBsFyt	TwrBsFzt	TTDspFA	TTDspSS	FAIRTEN1	FAIRTEN2	FAIRTEN3
(s)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(m)	(m)	(N)	(N)	(N)
    4.7500	 3.187E+00	-1.984E+00	 1.946E-02	-4.291E-01	-1.865E-01	 2.090E-02	-1.407E+04	-6.089E+04	-4.174E+02	-4.339E+01	 1.236E+02	-1.652E+04	-1.535E-01	 2.404E-02	 3.332E+06	 3.084E+06	 3.176E+06
    4.8000	 3.187E+00	-1.984E+00	 1.946E-02	-4.291E-01	-1.864E-01	 2.090E-02	-1.407E+04	-6.115E+04	-4.174E+02	-4.886E+01	 1.236E+02	-1.651E+04	-1.536E-01	 2.404E-02	 3.332E+06	 3.084E+06	 3.176E+06
    4.8500	 3.187E+00	-1.984E+00	 1.946E-02	-4.291E-01	-1.864E-01	 2.089E-02	-1.408E+04	-6.139E+04	-4.174E+02	-5.338E+01	 1.236E+02	-1.651E+04	-1.539E-01	 2.404E-02	 3.332E+06	 3.084E+06	 3.176E+06
    4.9000	 3.187E+00	-1.984E+00	 1.946E-02	-4.291E-01	-1.864E-01	 2.089E-02	-1.408E+04	-6.145E+04	-4.175E+02	-5.236E+01	 1.237E+02	-1.651E+04	-1.541E-01	 2.404E-02	 3.332E+06	 3.084E+06	 3.176E+06
    4.9500	 3.187E+00	-1.984E+00	 1.945E-02	-4.291E-01	-1.863E-01	 2.089E-02	-1.408E+04	-6.143E+04	-4.175E+02	-4.878E+01	 1.237E+02	-1.651E+04	-1.543E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.0000	 3.187E+00	-1.984E+00	 1.945E-02	-4.291E-01	-1.862E-01	 2.089E-02	-1.408E+04	-6.153E+04	-4.176E+02	-4.859E+01	 1.237E+02	-1.652E+04	-1.545E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.0500	 3.187E+00	-1.984E+00	 1.945E-02	-4.291E-01	-1.862E-01	 2.088E-02	-1.408E+04	-6.178E+04	-4.176E+02	-5.286E+01	 1.237E+02	-1.651E+04	-1.548E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.1000	 3.187E+00	-1.984E+00	 1.945E-02	-4.291E-01	-1.861E-01	 2.088E-02	-1.408E+04	-6.203E+04	-4.177E+02	-5.701E+01	 1.237E+02	-1.651E+04	-1.551E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.1500	 3.187E+00	-1.984E+00	 1.945E-02	-4.291E-01	-1.861E-01	 2.088E-02	-1.408E+04	-6.214E+04	-4.177E+02	-5.708E+01	 1.237E+02	-1.651E+04	-1.553E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.2000	 3.187E+00	-1.984E+00	 1.945E-02	-4.291E-01	-1.860E-01	 2.088E-02	-1.408E+04	-6.216E+04	-4.178E+02	-5.468E+01	 1.237E+02	-1.651E+04	-1.556E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.2500	 3.187E+00	-1.984E+00	 1.945E-02	-4.291E-01	-1.860E-01	 2.087E-02	-1.409E+04	-6.225E+04	-4.178E+02	-5.428E+01	 1.237E+02	-1.652E+04	-1.558E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.3000	 3.187E+00	-1.984E+00	 1.945E-02	-4.291E-01	-1.859E-01	 2.087E-02	-1.409E+04	-6.244E+04	-4.178E+02	-5.730E+01	 1.237E+02	-1.651E+04	-1.560E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.3500	 3.187E+00	-1.984E+00	 1.945E-02	-4.291E-01	-1.859E-01	 2.087E-02	-1.409E+04	-6.263E+04	-4.179E+02	-6.061E+01	 1.237E+02	-1.651E+04	-1.562E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.4000	 3.187E+00	-1.984E+00	 1.945E-02	-4.291E-01	-1.859E-01	 2.087E-02	-1.409E+04	-6.272E+04	-4.179E+02	-6.097E+01	 1.237E+02	-1.651E+04	-1.564E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.4500	 3.187E+00	-1.984E+00	 1.944E-02	-4.291E-01	-1.858E-01	 2.086E-02	-1.409E+04	-6.271E+04	-4.179E+02	-5.906E+01	 1.237E+02	-1.651E+04	-1.565E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.5000	 3.187E+00	-1.984E+00	 1.944E-02	-4.291E-01	-1.858E-01	 2.086E-02	-1.409E+04	-6.273E+04	-4.179E+02	-5.820E+01	 1.237E+02	-1.652E+04	-1.566E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.5500	 3.187E+00	-1.984E+00	 1.944E-02	-4.291E-01	-1.858E-01	 2.086E-02	-1.409E+04	-6.282E+04	-4.180E+02	-5.989E+01	 1.237E+02	-1.651E+04	-1.567E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.6000	 3.187E+00	-1.984E+00	 1.944E-02	-4.291E-01	-1.858E-01	 2.086E-02	-1.409E+04	-6.291E+04	-4.180E+02	-6.209E+01	 1.237E+02	-1.651E+04	-1.568E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.6500	 3.188E+00	-1.984E+00	 1.944E-02	-4.291E-01	-1.858E-01	 2.085E-02	-1.409E+04	-6.292E+04	-4.180E+02	-6.218E+01	 1.237E+02	-1.651E+04	-1.568E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.7000	 3.188E+00	-1.984E+00	 1.944E-02	-4.291E-01	-1.858E-01	 2.085E-02	-1.409E+04	-6.284E+04	-4.179E+02	-6.031E+01	 1.237E+02	-1.651E+04	-1.567E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.7500	 3.188E+00	-1.984E+00	 1.944E-02	-4.291E-01	-1.858E-01	 2.085E-02	-1.409E+04	-6.277E+04	-4.179E+02	-5.891E+01	 1.237E+02	-1.651E+04	-1.567E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.8000	 3.188E+00	-1.984E+00	 1.943E-02	-4.291E-01	-1.858E-01	 2.085E-02	-1.409E+04	-6.275E+04	-4.179E+02	-5.937E+01	 1.237E+02	-1.651E+04	-1.566E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.8500	 3.187E+00	-1.984E+00	 1.943E-02	-4.291E-01	-1.859E-01	 2.084E-02	-1.409E+04	-6.273E+04	-4.179E+02	-6.046E+01	 1.237E+02	-1.651E+04	-1.565E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.9000	 3.187E+00	-1.984E+00	 1.943E-02	-4.291E-01	-1.859E-01	 2.084E-02	-1.409E+04	-6.266E+04	-4.179E+02	-6.013E+01	 1.237E+02	-1.651E+04	-1.563E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    5.9500	 3.187E+00	-1.984E+00	 1.943E-02	-4.291E-01	-1.860E-01	 2.084E-02	-1.409E+04	-6.252E+04	-4.178E+02	-5.820E+01	 1.237E+02	-1.651E+04	-1.561E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.0000	 3.187E+00	-1.984E+00	 1.943E-02	-4.291E-01	-1.860E-01	 2.084E-02	-1.409E+04	-6.237E+04	-4.178E+02	-5.641E+01	 1.237E+02	-1.651E+04	-1.559E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.0500	 3.187E+00	-1.984E+00	 1.943E-02	-4.291E-01	-1.861E-01	 2.084E-02	-1.409E+04	-6.227E+04	-4.178E+02	-5.602E+01	 1.237E+02	-1.651E+04	-1.557E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.1000	 3.187E+00	-1.984E+00	 1.942E-02	-4.291E-01	-1.861E-01	 2.083E-02	-1.408E+04	-6.218E+04	-4.177E+02	-5.631E+01	 1.237E+02	-1.651E+04	-1.555E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.1500	 3.187E+00	-1.984E+00	 1.942E-02	-4.291E-01	-1.862E-01	 2.083E-02	-1.408E+04	-6.206E+04	-4.177E+02	-5.573E+01	 1.237E+02	-1.651E+04	-1.553E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.2000	 3.187E+00	-1.984E+00	 1.942E-02	-4.291E-01	-1.862E-01	 2.083E-02	-1.408E+04	-6.190E+04	-4.177E+02	-5.394E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.2500	 3.187E+00	-1.984E+00	 1.942E-02	-4.291E-01	-1.863E-01	 2.083E-02	-1.408E+04	-6.173E+04	-4.176E+02	-5.215E+01	 1.237E+02	-1.651E+04	-1.548E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.3000	 3.187E+00	-1.984E+00	 1.942E-02	-4.291E-01	-1.863E-01	 2.082E-02	-1.408E+04	-6.161E+04	-4.176E+02	-5.143E+01	 1.237E+02	-1.651E+04	-1.546E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.3500	 3.187E+00	-1.984E+00	 1.942E-02	-4.291E-01	-1.864E-01	 2.082E-02	-1.408E+04	-6.151E+04	-4.176E+02	-5.142E+01	 1.237E+02	-1.651E+04	-1.543E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.4000	 3.187E+00	-1.984E+00	 1.941E-02	-4.291E-01	-1.864E-01	 2.082E-02	-1.408E+04	-6.141E+04	-4.175E+02	-5.096E+01	 1.237E+02	-1.651E+04	-1.541E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.4500	 3.187E+00	-1.984E+00	 1.941E-02	-4.291E-01	-1.865E-01	 2.082E-02	-1.408E+04	-6.128E+04	-4.175E+02	-4.965E+01	 1.237E+02	-1.651E+04	-1.539E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.5000	 3.187E+00	-1.984E+00	 1.941E-02	-4.291E-01	-1.865E-01	 2.081E-02	-1.408E+04	-6.116E+04	-4.175E+02	-4.828E+01	 1.237E+02	-1.651E+04	-1.537E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.5500	 3.187E+00	-1.984E+00	 1.941E-02	-4.291E-01	-1.866E-01	 2.081E-02	-1.408E+04	-6.108E+04	-4.175E+02	-4.776E+01	 1.236E+02	-1.651E+04	-1.536E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.6000	 3.187E+00	-1.984E+00	 1.941E-02	-4.291E-01	-1.866E-01	 2.081E-02	-1.408E+04	-6.104E+04	-4.175E+02	-4.793E+01	 1.236E+02	-1.651E+04	-1.535E-01	 2.404E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.6500	 3.187E+00	-1.984E+00	 1.941E-02	-4.291E-01	-1.866E-01	 2.081E-02	-1.408E+04	-6.100E+04	-4.175E+02	-4.793E+01	 1.236E+02	-1.651E+04	-1.534E-01	 2.404E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.7000	 3.187E+00	-1.984E+00	 1.941E-02	-4.291E-01	-1.866E-01	 2.080E-02	-1.408E+04	-6.096E+04	-4.174E+02	-4.735E+01	 1.236E+02	-1.651E+04	-1.533E-01	 2.404E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.7500	 3.187E+00	-1.984E+00	 1.941E-02	-4.291E-01	-1.866E-01	 2.080E-02	-1.408E+04	-6.092E+04	-4.175E+02	-4.670E+01	 1.236E+02	-1.651E+04	-1.533E-01	 2.404E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.8000	 3.187E+00	-1.984E+00	 1.940E-02	-4.291E-01	-1.866E-01	 2.080E-02	-1.408E+04	-6.093E+04	-4.175E+02	-4.669E+01	 1.236E+02	-1.651E+04	-1.533E-01	 2.404E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.8500	 3.187E+00	-1.984E+00	 1.940E-02	-4.291E-01	-1.866E-01	 2.080E-02	-1.408E+04	-6.096E+04	-4.175E+02	-4.730E+01	 1.236E+02	-1.651E+04	-1.533E-01	 2.404E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.9000	 3.187E+00	-1.984E+00	 1.940E-02	-4.291E-01	-1.866E-01	 2.079E-02	-1.408E+04	-6.101E+04	-4.175E+02	-4.789E+01	 1.237E+02	-1.651E+04	-1.534E-01	 2.404E-02	 3.332E+06	 3.084E+06	 3.176E+06
    6.9500	 3.187E+00	-1.984E+00	 1.940E-02	-4.291E-01	-1.866E-01	 2.079E-02	-1.408E+04	-6.106E+04	-4.175E+02	-4.808E+01	 1.237E+02	-1.651E+04	-1.535E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.0000	 3.187E+00	-1.984E+00	 1.940E-02	-4.291E-01	-1.866E-01	 2.079E-02	-1.408E+04	-6.112E+04	-4.175E+02	-4.816E+01	 1.237E+02	-1.651E+04	-1.536E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.0500	 3.187E+00	-1.984E+00	 1.940E-02	-4.291E-01	-1.865E-01	 2.078E-02	-1.408E+04	-6.120E+04	-4.176E+02	-4.868E+01	 1.237E+02	-1.651E+04	-1.538E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.1000	 3.187E+00	-1.984E+00	 1.940E-02	-4.291E-01	-1.865E-01	 2.078E-02	-1.408E+04	-6.131E+04	-4.176E+02	-4.969E+01	 1.237E+02	-1.651E+04	-1.540E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.1500	 3.187E+00	-1.984E+00	 1.940E-02	-4.291E-01	-1.865E-01	 2.078E-02	-1.408E+04	-6.143E+04	-4.176E+02	-5.072E+01	 1.237E+02	-1.651E+04	-1.542E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.2000	 3.187E+00	-1.984E+00	 1.940E-02	-4.291E-01	-1.864E-01	 2.077E-02	-1.408E+04	-6.154E+04	-4.177E+02	-5.144E+01	 1.237E+02	-1.651E+04	-1.544E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.2500	 3.187E+00	-1.984E+00	 1.940E-02	-4.291E-01	-1.864E-01	 2.077E-02	-1.408E+04	-6.165E+04	-4.177E+02	-5.199E+01	 1.237E+02	-1.651E+04	-1.546E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.3000	 3.188E+00	-1.984E+00	 1.940E-02	-4.291E-01	-1.863E-01	 2.077E-02	-1.408E+04	-6.177E+04	-4.177E+02	-5.277E+01	 1.237E+02	-1.651E+04	-1.548E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.3500	 3.188E+00	-1.984E+00	 1.940E-02	-4.291E-01	-1.863E-01	 2.076E-02	-1.409E+04	-6.191E+04	-4.178E+02	-5.388E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.4000	 3.188E+00	-1.984E+00	 1.939E-02	-4.291E-01	-1.862E-01	 2.076E-02	-1.409E+04	-6.204E+04	-4.178E+02	-5.500E+01	 1.237E+02	-1.651E+04	-1.553E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.4500	 3.188E+00	-1.985E+00	 1.939E-02	-4.291E-01	-1.862E-01	 2.076E-02	-1.409E+04	-6.216E+04	-4.178E+02	-5.581E+01	 1.237E+02	-1.651E+04	-1.555E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.5000	 3.188E+00	-1.985E+00	 1.939E-02	-4.291E-01	-1.861E-01	 2.076E-02	-1.409E+04	-6.227E+04	-4.179E+02	-5.640E+01	 1.237E+02	-1.651E+04	-1.557E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.5500	 3.188E+00	-1.985E+00	 1.939E-02	-4.291E-01	-1.861E-01	 2.075E-02	-1.409E+04	-6.237E+04	-4.179E+02	-5.706E+01	 1.237E+02	-1.651E+04	-1.559E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.6000	 3.188E+00	-1.985E+00	 1.939E-02	-4.291E-01	-1.861E-01	 2.075E-02	-1.409E+04	-6.247E+04	-4.179E+02	-5.789E+01	 1.237E+02	-1.651E+04	-1.561E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.6500	 3.188E+00	-1.985E+00	 1.939E-02	-4.291E-01	-1.860E-01	 2.075E-02	-1.409E+04	-6.256E+04	-4.179E+02	-5.867E+01	 1.237E+02	-1.651E+04	-1.562E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.7000	 3.188E+00	-1.985E+00	 1.939E-02	-4.291E-01	-1.860E-01	 2.074E-02	-1.409E+04	-6.264E+04	-4.180E+02	-5.918E+01	 1.238E+02	-1.651E+04	-1.563E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.7500	 3.188E+00	-1.985E+00	 1.939E-02	-4.291E-01	-1.860E-01	 2.074E-02	-1.409E+04	-6.269E+04	-4.180E+02	-5.941E+01	 1.238E+02	-1.651E+04	-1.564E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.8000	 3.188E+00	-1.985E+00	 1.939E-02	-4.291E-01	-1.860E-01	 2.074E-02	-1.409E+04	-6.272E+04	-4.180E+02	-5.960E+01	 1.238E+02	-1.651E+04	-1.565E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.8500	 3.188E+00	-1.985E+00	 1.939E-02	-4.291E-01	-1.860E-01	 2.073E-02	-1.409E+04	-6.275E+04	-4.180E+02	-5.986E+01	 1.238E+02	-1.651E+04	-1.566E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.9000	 3.188E+00	-1.985E+00	 1.939E-02	-4.291E-01	-1.860E-01	 2.073E-02	-1.409E+04	-6.276E+04	-4.180E+02	-6.006E+01	 1.238E+02	-1.651E+04	-1.566E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    7.9500	 3.188E+00	-1.985E+00	 1.939E-02	-4.291E-01	-1.860E-01	 2.073E-02	-1.409E+04	-6.275E+04	-4.180E+02	-6.000E+01	 1.238E+02	-1.651E+04	-1.566E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.0000	 3.188E+00	-1.985E+00	 1.939E-02	-4.291E-01	-1.860E-01	 2.072E-02	-1.409E+04	-6.272E+04	-4.180E+02	-5.970E+01	 1.238E+02	-1.651E+04	-1.565E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.0500	 3.188E+00	-1.985E+00	 1.939E-02	-4.291E-01	-1.860E-01	 2.072E-02	-1.409E+04	-6.268E+04	-4.180E+02	-5.931E+01	 1.238E+02	-1.651E+04	-1.564E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.1000	 3.188E+00	-1.985E+00	 1.938E-02	-4.291E-01	-1.860E-01	 2.072E-02	-1.409E+04	-6.262E+04	-4.179E+02	-5.895E+01	 1.238E+02	-1.651E+04	-1.563E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.1500	 3.188E+00	-1.985E+00	 1.938E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.409E+04	-6.255E+04	-4.179E+02	-5.855E+01	 1.237E+02	-1.651E+04	-1.562E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.2000	 3.188E+00	-1.985E+00	 1.938E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.409E+04	-6.247E+04	-4.179E+02	-5.798E+01	 1.237E+02	-1.651E+04	-1.560E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.2500	 3.188E+00	-1.985E+00	 1.938E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.409E+04	-6.237E+04	-4.179E+02	-5.722E+01	 1.237E+02	-1.651E+04	-1.559E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.3000	 3.188E+00	-1.985E+00	 1.938E-02	-4.291E-01	-1.862E-01	 2.071E-02	-1.409E+04	-6.226E+04	-4.178E+02	-5.641E+01	 1.237E+02	-1.651E+04	-1.557E-01	 2.407E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.3500	 3.188E+00	-1.985E+00	 1.938E-02	-4.291E-01	-1.862E-01	 2.070E-02	-1.409E+04	-6.215E+04	-4.178E+02	-5.564E+01	 1.237E+02	-1.651E+04	-1.555E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.4000	 3.188E+00	-1.985E+00	 1.938E-02	-4.291E-01	-1.863E-01	 2.070E-02	-1.409E+04	-6.204E+04	-4.178E+02	-5.491E+01	 1.237E+02	-1.651E+04	-1.553E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.4500	 3.188E+00	-1.985E+00	 1.938E-02	-4.291E-01	-1.863E-01	 2.070E-02	-1.409E+04	-6.192E+04	-4.178E+02	-5.410E+01	 1.237E+02	-1.651E+04	-1.551E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.5000	 3.188E+00	-1.985E+00	 1.938E-02	-4.291E-01	-1.864E-01	 2.069E-02	-1.408E+04	-6.180E+04	-4.177E+02	-5.320E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.5500	 3.188E+00	-1.985E+00	 1.938E-02	-4.291E-01	-1.864E-01	 2.069E-02	-1.408E+04	-6.168E+04	-4.177E+02	-5.232E+01	 1.237E+02	-1.651E+04	-1.546E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.6000	 3.188E+00	-1.985E+00	 1.938E-02	-4.291E-01	-1.865E-01	 2.069E-02	-1.408E+04	-6.157E+04	-4.177E+02	-5.153E+01	 1.237E+02	-1.651E+04	-1.544E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.6500	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.865E-01	 2.069E-02	-1.408E+04	-6.146E+04	-4.177E+02	-5.085E+01	 1.237E+02	-1.651E+04	-1.543E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.7000	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.866E-01	 2.068E-02	-1.408E+04	-6.137E+04	-4.177E+02	-5.019E+01	 1.237E+02	-1.651E+04	-1.541E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.7500	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.866E-01	 2.068E-02	-1.408E+04	-6.128E+04	-4.176E+02	-4.954E+01	 1.237E+02	-1.651E+04	-1.539E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.8000	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.866E-01	 2.068E-02	-1.408E+04	-6.120E+04	-4.176E+02	-4.896E+01	 1.237E+02	-1.651E+04	-1.538E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.8500	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.866E-01	 2.067E-02	-1.408E+04	-6.114E+04	-4.176E+02	-4.852E+01	 1.237E+02	-1.651E+04	-1.537E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.9000	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.867E-01	 2.067E-02	-1.408E+04	-6.110E+04	-4.176E+02	-4.823E+01	 1.237E+02	-1.651E+04	-1.536E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    8.9500	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.867E-01	 2.067E-02	-1.408E+04	-6.107E+04	-4.176E+02	-4.804E+01	 1.237E+02	-1.651E+04	-1.535E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    9.0000	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.867E-01	 2.066E-02	-1.408E+04	-6.105E+04	-4.176E+02	-4.790E+01	 1.237E+02	-1.651E+04	-1.535E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    9.0500	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.867E-01	 2.066E-02	-1.408E+04	-6.105E+04	-4.176E+02	-4.786E+01	 1.237E+02	-1.651E+04	-1.535E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    9.1000	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.867E-01	 2.066E-02	-1.408E+04	-6.107E+04	-4.176E+02	-4.797E+01	 1.237E+02	-1.651E+04	-1.535E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    9.1500	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.867E-01	 2.065E-02	-1.408E+04	-6.110E+04	-4.176E+02	-4.822E+01	 1.237E+02	-1.651E+04	-1.536E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    9.2000	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.867E-01	 2.065E-02	-1.408E+04	-6.115E+04	-4.177E+02	-4.858E+01	 1.237E+02	-1.651E+04	-1.537E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    9.2500	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.866E-01	 2.065E-02	-1.408E+04	-6.121E+04	-4.177E+02	-4.899E+01	 1.237E+02	-1.651E+04	-1.538E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
    9.3000	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.866E-01	 2.064E-02	-1.408E+04	-6.128E+04	-4.177E+02	-4.948E+01	 1.237E+02	-1.651E+04	-1.539E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    9.3500	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.866E-01	 2.064E-02	-1.408E+04	-6.136E+04	-4.177E+02	-5.007E+01	 1.237E+02	-1.651E+04	-1.541E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    9.4000	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.865E-01	 2.064E-02	-1.408E+04	-6.146E+04	-4.177E+02	-5.075E+01	 1.237E+02	-1.651E+04	-1.542E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
    9.4500	 3.188E+00	-1.985E+00	 1.937E-02	-4.292E-01	-1.865E-01	 2.063E-02	-1.409E+04	-6.156E+04	-4.178E+02	-5.149E+01	 1.237E+02	-1.651E+04	-1.544E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
