
These predictions were generated by MoorDyn (v2.0.02022-12-08) on 20-Sep-2023 at 07:59:09.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3
       (s)             (N)             (N)             (N)
  131.6300   3.3315855E+06   3.0837838E+06   3.1758865E+06
  131.6400   3.3315860E+06   3.0837835E+06   3.1758862E+06
  131.6500   3.3315862E+06   3.0837835E+06   3.1758860E+06
  131.6600   3.3315865E+06   3.0837835E+06   3.1758858E+06
  131.6700   3.3315868E+06   3.0837832E+06   3.1758855E+06
  131.6800   3.3315870E+06   3.0837832E+06   3.1758855E+06
  131.6900   3.3315875E+06   3.0837832E+06   3.1758852E+06
  131.7000   3.3315878E+06   3.0837830E+06   3.1758850E+06
  131.7100   3.3315880E+06   3.0837830E+06   3.1758848E+06
  131.7200   3.3315882E+06   3.0837828E+06   3.1758845E+06
  131.7300   3.3315888E+06   3.0837828E+06   3.1758842E+06
  131.7400   3.3315890E+06   3.0837828E+06   3.1758840E+06
  131.7500   3.3315892E+06   3.0837825E+06   3.1758838E+06
  131.7600   3.3315895E+06   3.0837825E+06   3.1758835E+06
  131.7700   3.3315898E+06   3.0837825E+06   3.1758832E+06
  131.7800   3.3315902E+06   3.0837822E+06   3.1758830E+06
  131.7900   3.3315905E+06   3.0837822E+06   3.1758828E+06
  131.8000   3.3315908E+06   3.0837822E+06   3.1758825E+06
  131.8100   3.3315910E+06   3.0837820E+06   3.1758825E+06
  131.8200   3.3315912E+06   3.0837820E+06   3.1758822E+06
  131.8300   3.3315918E+06   3.0837820E+06   3.1758820E+06
  131.8400   3.3315920E+06   3.0837818E+06   3.1758818E+06
  131.8500   3.3315922E+06   3.0837818E+06   3.1758815E+06
  131.8600   3.3315925E+06   3.0837818E+06   3.1758812E+06
  131.8700   3.3315930E+06   3.0837815E+06   3.1758810E+06
  131.8800   3.3315932E+06   3.0837815E+06   3.1758808E+06
  131.8900   3.3315935E+06   3.0837815E+06   3.1758805E+06
  131.9000   3.3315938E+06   3.0837812E+06   3.1758802E+06
  131.9100   3.3315940E+06   3.0837812E+06   3.1758800E+06
  131.9200   3.3315945E+06   3.0837812E+06   3.1758798E+06
  131.9300   3.3315948E+06   3.0837810E+06   3.1758798E+06
  131.9400   3.3315950E+06   3.0837810E+06   3.1758795E+06
  131.9500   3.3315952E+06   3.0837810E+06   3.1758792E+06
  131.9600   3.3315955E+06   3.0837808E+06   3.1758790E+06
  131.9700   3.3315960E+06   3.0837808E+06   3.1758788E+06
  131.9800   3.3315962E+06   3.0837805E+06   3.1758785E+06
  131.9900   3.3315965E+06   3.0837805E+06   3.1758782E+06
  132.0000   3.3315968E+06   3.0837805E+06   3.1758780E+06
  132.0100   3.3315972E+06   3.0837802E+06   3.1758778E+06
  132.0200   3.3315975E+06   3.0837802E+06   3.1758775E+06
  132.0300   3.3315978E+06   3.0837802E+06   3.1758772E+06
  132.0400   3.3315980E+06   3.0837800E+06   3.1758772E+06
  132.0500   3.3315982E+06   3.0837800E+06   3.1758770E+06
  132.0600   3.3315988E+06   3.0837800E+06   3.1758768E+06
  132.0700   3.3315990E+06   3.0837798E+06   3.1758765E+06
  132.0800   3.3315992E+06   3.0837798E+06   3.1758762E+06
  132.0900   3.3315995E+06   3.0837798E+06   3.1758760E+06
  132.1000   3.3315998E+06   3.0837795E+06   3.1758758E+06
  132.1100   3.3316002E+06   3.0837795E+06   3.1758755E+06
  132.1200   3.3316005E+06   3.0837795E+06   3.1758752E+06
  132.1300   3.3316008E+06   3.0837792E+06   3.1758750E+06
  132.1400   3.3316010E+06   3.0837792E+06   3.1758748E+06
  132.1500   3.3316012E+06   3.0837792E+06   3.1758748E+06
  132.1600   3.3316018E+06   3.0837790E+06   3.1758745E+06
  132.1700   3.3316020E+06   3.0837790E+06   3.1758742E+06
  132.1800   3.3316022E+06   3.0837790E+06   3.1758740E+06
  132.1900   3.3316025E+06   3.0837788E+06   3.1758738E+06
  132.2000   3.3316028E+06   3.0837788E+06   3.1758735E+06
  132.2100   3.3316032E+06   3.0837785E+06   3.1758732E+06
  132.2200   3.3316035E+06   3.0837785E+06   3.1758730E+06
  132.2300   3.3316038E+06   3.0837785E+06   3.1758728E+06
  132.2400   3.3316040E+06   3.0837782E+06   3.1758725E+06
  132.2500   3.3316045E+06   3.0837782E+06   3.1758722E+06
  132.2600   3.3316048E+06   3.0837782E+06   3.1758722E+06
  132.2700   3.3316050E+06   3.0837780E+06   3.1758720E+06
  132.2800   3.3316052E+06   3.0837780E+06   3.1758718E+06
  132.2900   3.3316055E+06   3.0837780E+06   3.1758715E+06
  132.3000   3.3316060E+06   3.0837778E+06   3.1758712E+06
  132.3100   3.3316062E+06   3.0837778E+06   3.1758710E+06
  132.3200   3.3316065E+06   3.0837778E+06   3.1758708E+06
  132.3300   3.3316068E+06   3.0837775E+06   3.1758705E+06
  132.3400   3.3316070E+06   3.0837775E+06   3.1758702E+06
  132.3500   3.3316075E+06   3.0837775E+06   3.1758700E+06
  132.3600   3.3316078E+06   3.0837772E+06   3.1758700E+06
  132.3700   3.3316080E+06   3.0837772E+06   3.1758698E+06
  132.3800   3.3316082E+06   3.0837772E+06   3.1758695E+06
  132.3900   3.3316085E+06   3.0837770E+06   3.1758692E+06
  132.4000   3.3316090E+06   3.0837770E+06   3.1758690E+06
  132.4100   3.3316092E+06   3.0837770E+06   3.1758688E+06
  132.4200   3.3316095E+06   3.0837768E+06   3.1758685E+06
  132.4300   3.3316098E+06   3.0837768E+06   3.1758682E+06
  132.4400   3.3316100E+06   3.0837765E+06   3.1758680E+06
  132.4500   3.3316105E+06   3.0837765E+06   3.1758678E+06
  132.4600   3.3316108E+06   3.0837765E+06   3.1758678E+06
  132.4700   3.3316110E+06   3.0837762E+06   3.1758675E+06
  132.4800   3.3316112E+06   3.0837762E+06   3.1758672E+06
  132.4900   3.3316115E+06   3.0837762E+06   3.1758670E+06
  132.5000   3.3316120E+06   3.0837760E+06   3.1758668E+06
  132.5100   3.3316122E+06   3.0837760E+06   3.1758665E+06
  132.5200   3.3316125E+06   3.0837760E+06   3.1758662E+06
  132.5300   3.3316128E+06   3.0837758E+06   3.1758660E+06
  132.5400   3.3316130E+06   3.0837758E+06   3.1758658E+06
  132.5500   3.3316135E+06   3.0837758E+06   3.1758655E+06
  132.5600   3.3316138E+06   3.0837755E+06   3.1758655E+06
  132.5700   3.3316140E+06   3.0837755E+06   3.1758652E+06
  132.5800   3.3316142E+06   3.0837755E+06   3.1758650E+06
  132.5900   3.3316145E+06   3.0837752E+06   3.1758648E+06
  132.6000   3.3316148E+06   3.0837752E+06   3.1758645E+06
  132.6100   3.3316152E+06   3.0837752E+06   3.1758642E+06
  132.6200   3.3316155E+06   3.0837750E+06   3.1758640E+06
  132.6300   3.3316158E+06   3.0837750E+06   3.1758638E+06
  132.6400   3.3316160E+06   3.0837748E+06   3.1758635E+06
  132.6500   3.3316162E+06   3.0837748E+06   3.1758635E+06
  132.6600   3.3316168E+06   3.0837748E+06   3.1758632E+06
  132.6700   3.3316170E+06   3.0837745E+06   3.1758630E+06
  132.6800   3.3316172E+06   3.0837745E+06   3.1758628E+06
  132.6900   3.3316175E+06   3.0837745E+06   3.1758625E+06
  132.7000   3.3316178E+06   3.0837742E+06   3.1758622E+06
  132.7100   3.3316182E+06   3.0837742E+06   3.1758620E+06
  132.7200   3.3316185E+06   3.0837742E+06   3.1758618E+06
  132.7300   3.3316188E+06   3.0837740E+06   3.1758615E+06
  132.7400   3.3316190E+06   3.0837740E+06   3.1758615E+06
  132.7500   3.3316192E+06   3.0837740E+06   3.1758612E+06
  132.7600   3.3316198E+06   3.0837738E+06   3.1758610E+06
  132.7700   3.3316200E+06   3.0837738E+06   3.1758608E+06
  132.7800   3.3316202E+06   3.0837738E+06   3.1758605E+06
  132.7900   3.3316205E+06   3.0837735E+06   3.1758602E+06
  132.8000   3.3316208E+06   3.0837735E+06   3.1758600E+06
  132.8100   3.3316212E+06   3.0837735E+06   3.1758598E+06
  132.8200   3.3316215E+06   3.0837732E+06   3.1758595E+06
  132.8300   3.3316218E+06   3.0837732E+06   3.1758595E+06
  132.8400   3.3316220E+06   3.0837730E+06   3.1758592E+06
  132.8500   3.3316222E+06   3.0837730E+06   3.1758590E+06
  132.8600   3.3316225E+06   3.0837730E+06   3.1758588E+06
  132.8700   3.3316230E+06   3.0837728E+06   3.1758585E+06
  132.8800   3.3316232E+06   3.0837728E+06   3.1758582E+06
  132.8900   3.3316235E+06   3.0837728E+06   3.1758580E+06
  132.9000   3.3316238E+06   3.0837725E+06   3.1758578E+06
  132.9100   3.3316240E+06   3.0837725E+06   3.1758578E+06
  132.9200   3.3316245E+06   3.0837725E+06   3.1758575E+06
  132.9300   3.3316248E+06   3.0837722E+06   3.1758572E+06
  132.9400   3.3316250E+06   3.0837722E+06   3.1758570E+06
  132.9500   3.3316252E+06   3.0837722E+06   3.1758568E+06
  132.9600   3.3316255E+06   3.0837720E+06   3.1758565E+06
  132.9700   3.3316258E+06   3.0837720E+06   3.1758562E+06
  132.9800   3.3316262E+06   3.0837720E+06   3.1758560E+06
  132.9900   3.3316265E+06   3.0837718E+06   3.1758560E+06
  133.0000   3.3316268E+06   3.0837718E+06   3.1758558E+06
  133.0100   3.3316270E+06   3.0837718E+06   3.1758555E+06
  133.0200   3.3316272E+06   3.0837715E+06   3.1758552E+06
  133.0300   3.3316278E+06   3.0837715E+06   3.1758550E+06
  133.0400   3.3316280E+06   3.0837712E+06   3.1758548E+06
  133.0500   3.3316282E+06   3.0837712E+06   3.1758545E+06
  133.0600   3.3316285E+06   3.0837712E+06   3.1758542E+06
  133.0700   3.3316288E+06   3.0837710E+06   3.1758542E+06
  133.0800   3.3316290E+06   3.0837710E+06   3.1758540E+06
  133.0900   3.3316295E+06   3.0837710E+06   3.1758538E+06
  133.1000   3.3316298E+06   3.0837708E+06   3.1758535E+06
  133.1100   3.3316300E+06   3.0837708E+06   3.1758532E+06
  133.1200   3.3316302E+06   3.0837708E+06   3.1758530E+06
  133.1300   3.3316305E+06   3.0837705E+06   3.1758528E+06
  133.1400   3.3316310E+06   3.0837705E+06   3.1758525E+06
  133.1500   3.3316312E+06   3.0837705E+06   3.1758525E+06
  133.1600   3.3316315E+06   3.0837702E+06   3.1758522E+06
  133.1700   3.3316318E+06   3.0837702E+06   3.1758520E+06
  133.1800   3.3316320E+06   3.0837702E+06   3.1758518E+06
  133.1900   3.3316322E+06   3.0837700E+06   3.1758515E+06
  133.2000   3.3316328E+06   3.0837700E+06   3.1758512E+06
  133.2100   3.3316330E+06   3.0837698E+06   3.1758510E+06
  133.2200   3.3316332E+06   3.0837698E+06   3.1758508E+06
  133.2300   3.3316335E+06   3.0837698E+06   3.1758508E+06
  133.2400   3.3316338E+06   3.0837695E+06   3.1758505E+06
  133.2500   3.3316340E+06   3.0837695E+06   3.1758502E+06
  133.2600   3.3316345E+06   3.0837695E+06   3.1758500E+06
  133.2700   3.3316348E+06   3.0837692E+06   3.1758498E+06
  133.2800   3.3316350E+06   3.0837692E+06   3.1758495E+06
  133.2900   3.3316352E+06   3.0837692E+06   3.1758492E+06
  133.3000   3.3316355E+06   3.0837690E+06   3.1758492E+06
  133.3100   3.3316358E+06   3.0837690E+06   3.1758490E+06
  133.3200   3.3316362E+06   3.0837690E+06   3.1758488E+06
  133.3300   3.3316365E+06   3.0837688E+06   3.1758485E+06
  133.3400   3.3316368E+06   3.0837688E+06   3.1758482E+06
  133.3500   3.3316370E+06   3.0837688E+06   3.1758480E+06
  133.3600   3.3316372E+06   3.0837685E+06   3.1758478E+06
  133.3700   3.3316375E+06   3.0837685E+06   3.1758475E+06
  133.3800   3.3316380E+06   3.0837682E+06   3.1758475E+06
  133.3900   3.3316382E+06   3.0837682E+06   3.1758472E+06
  133.4000   3.3316385E+06   3.0837682E+06   3.1758470E+06
  133.4100   3.3316388E+06   3.0837680E+06   3.1758468E+06
  133.4200   3.3316390E+06   3.0837680E+06   3.1758465E+06
  133.4300   3.3316392E+06   3.0837680E+06   3.1758462E+06
  133.4400   3.3316398E+06   3.0837678E+06   3.1758460E+06
  133.4500   3.3316400E+06   3.0837678E+06   3.1758460E+06
  133.4600   3.3316402E+06   3.0837678E+06   3.1758458E+06
  133.4700   3.3316405E+06   3.0837675E+06   3.1758455E+06
  133.4800   3.3316408E+06   3.0837675E+06   3.1758452E+06
  133.4900   3.3316410E+06   3.0837675E+06   3.1758450E+06
  133.5000   3.3316415E+06   3.0837672E+06   3.1758448E+06
  133.5100   3.3316418E+06   3.0837672E+06   3.1758445E+06
  133.5200   3.3316420E+06   3.0837672E+06   3.1758445E+06
  133.5300   3.3316422E+06   3.0837670E+06   3.1758442E+06
  133.5400   3.3316425E+06   3.0837670E+06   3.1758440E+06
  133.5500   3.3316428E+06   3.0837670E+06   3.1758438E+06
  133.5600   3.3316432E+06   3.0837668E+06   3.1758435E+06
  133.5700   3.3316435E+06   3.0837668E+06   3.1758432E+06
  133.5800   3.3316438E+06   3.0837665E+06   3.1758430E+06
  133.5900   3.3316440E+06   3.0837665E+06   3.1758430E+06
  133.6000   3.3316442E+06   3.0837665E+06   3.1758428E+06
  133.6100   3.3316445E+06   3.0837662E+06   3.1758425E+06
  133.6200   3.3316450E+06   3.0837662E+06   3.1758422E+06
  133.6300   3.3316452E+06   3.0837662E+06   3.1758420E+06
  133.6400   3.3316455E+06   3.0837660E+06   3.1758418E+06
  133.6500   3.3316458E+06   3.0837660E+06   3.1758415E+06
  133.6600   3.3316460E+06   3.0837660E+06   3.1758415E+06
  133.6700   3.3316462E+06   3.0837658E+06   3.1758412E+06
  133.6800   3.3316465E+06   3.0837658E+06   3.1758410E+06
  133.6900   3.3316470E+06   3.0837658E+06   3.1758408E+06
  133.7000   3.3316472E+06   3.0837655E+06   3.1758405E+06
  133.7100   3.3316475E+06   3.0837655E+06   3.1758402E+06
  133.7200   3.3316478E+06   3.0837655E+06   3.1758402E+06
  133.7300   3.3316480E+06   3.0837652E+06   3.1758400E+06
  133.7400   3.3316482E+06   3.0837652E+06   3.1758398E+06
  133.7500   3.3316488E+06   3.0837650E+06   3.1758395E+06
  133.7600   3.3316490E+06   3.0837650E+06   3.1758392E+06
  133.7700   3.3316492E+06   3.0837650E+06   3.1758390E+06
  133.7800   3.3316495E+06   3.0837648E+06   3.1758388E+06
  133.7900   3.3316498E+06   3.0837648E+06   3.1758388E+06
  133.8000   3.3316500E+06   3.0837648E+06   3.1758385E+06
  133.8100   3.3316502E+06   3.0837645E+06   3.1758382E+06
  133.8200   3.3316508E+06   3.0837645E+06   3.1758380E+06
  133.8300   3.3316510E+06   3.0837645E+06   3.1758378E+06
  133.8400   3.3316512E+06   3.0837642E+06   3.1758375E+06
  133.8500   3.3316515E+06   3.0837642E+06   3.1758375E+06
  133.8600   3.3316518E+06   3.0837642E+06   3.1758372E+06
  133.8700   3.3316520E+06   3.0837640E+06   3.1758370E+06
  133.8800   3.3316522E+06   3.0837640E+06   3.1758368E+06
  133.8900   3.3316528E+06   3.0837640E+06   3.1758365E+06
  133.9000   3.3316530E+06   3.0837638E+06   3.1758362E+06
  133.9100   3.3316532E+06   3.0837638E+06   3.1758362E+06
  133.9200   3.3316535E+06   3.0837635E+06   3.1758360E+06
  133.9300   3.3316538E+06   3.0837635E+06   3.1758358E+06
  133.9400   3.3316540E+06   3.0837635E+06   3.1758355E+06
  133.9500   3.3316542E+06   3.0837632E+06   3.1758352E+06
  133.9600   3.3316548E+06   3.0837632E+06   3.1758350E+06
  133.9700   3.3316550E+06   3.0837632E+06   3.1758350E+06
  133.9800   3.3316552E+06   3.0837630E+06   3.1758348E+06
  133.9900   3.3316555E+06   3.0837630E+06   3.1758345E+06
  134.0000   3.3316558E+06   3.0837630E+06   3.1758342E+06
  134.0100   3.3316560E+06   3.0837628E+06   3.1758340E+06
  134.0200   3.3316562E+06   3.0837628E+06   3.1758338E+06
  134.0300   3.3316568E+06   3.0837628E+06   3.1758338E+06
  134.0400   3.3316570E+06   3.0837625E+06   3.1758335E+06
  134.0500   3.3316572E+06   3.0837625E+06   3.1758332E+06
  134.0600   3.3316575E+06   3.0837625E+06   3.1758330E+06
  134.0700   3.3316578E+06   3.0837622E+06   3.1758328E+06
  134.0800   3.3316580E+06   3.0837622E+06   3.1758325E+06
  134.0900   3.3316582E+06   3.0837620E+06   3.1758325E+06
  134.1000   3.3316588E+06   3.0837620E+06   3.1758322E+06
  134.1100   3.3316590E+06   3.0837620E+06   3.1758320E+06
  134.1200   3.3316592E+06   3.0837618E+06   3.1758318E+06
  134.1300   3.3316595E+06   3.0837618E+06   3.1758315E+06
  134.1400   3.3316598E+06   3.0837618E+06   3.1758312E+06
  134.1500   3.3316600E+06   3.0837615E+06   3.1758312E+06
  134.1600   3.3316602E+06   3.0837615E+06   3.1758310E+06
  134.1700   3.3316608E+06   3.0837615E+06   3.1758308E+06
  134.1800   3.3316610E+06   3.0837612E+06   3.1758305E+06
  134.1900   3.3316612E+06   3.0837612E+06   3.1758302E+06
  134.2000   3.3316615E+06   3.0837612E+06   3.1758300E+06
  134.2100   3.3316618E+06   3.0837610E+06   3.1758300E+06
  134.2200   3.3316620E+06   3.0837610E+06   3.1758298E+06
  134.2300   3.3316622E+06   3.0837610E+06   3.1758295E+06
  134.2400   3.3316625E+06   3.0837608E+06   3.1758292E+06
  134.2500   3.3316630E+06   3.0837608E+06   3.1758290E+06
  134.2600   3.3316632E+06   3.0837605E+06   3.1758288E+06
  134.2700   3.3316635E+06   3.0837605E+06   3.1758288E+06
  134.2800   3.3316638E+06   3.0837605E+06   3.1758285E+06
  134.2900   3.3316640E+06   3.0837602E+06   3.1758282E+06
  134.3000   3.3316642E+06   3.0837602E+06   3.1758280E+06
  134.3100   3.3316645E+06   3.0837602E+06   3.1758278E+06
  134.3200   3.3316648E+06   3.0837600E+06   3.1758278E+06
  134.3300   3.3316652E+06   3.0837600E+06   3.1758275E+06
  134.3400   3.3316655E+06   3.0837600E+06   3.1758272E+06
  134.3500   3.3316658E+06   3.0837598E+06   3.1758270E+06
  134.3600   3.3316660E+06   3.0837598E+06   3.1758268E+06
  134.3700   3.3316662E+06   3.0837598E+06   3.1758265E+06
  134.3800   3.3316665E+06   3.0837595E+06   3.1758265E+06
  134.3900   3.3316668E+06   3.0837595E+06   3.1758262E+06
  134.4000   3.3316670E+06   3.0837595E+06   3.1758260E+06
  134.4100   3.3316675E+06   3.0837592E+06   3.1758258E+06
  134.4200   3.3316678E+06   3.0837592E+06   3.1758255E+06
  134.4300   3.3316680E+06   3.0837590E+06   3.1758255E+06
  134.4400   3.3316682E+06   3.0837590E+06   3.1758252E+06
  134.4500   3.3316685E+06   3.0837590E+06   3.1758250E+06
  134.4600   3.3316688E+06   3.0837588E+06   3.1758248E+06
  134.4700   3.3316690E+06   3.0837588E+06   3.1758245E+06
  134.4800   3.3316692E+06   3.0837588E+06   3.1758245E+06
  134.4900   3.3316698E+06   3.0837585E+06   3.1758242E+06
  134.5000   3.3316700E+06   3.0837585E+06   3.1758240E+06
  134.5100   3.3316702E+06   3.0837585E+06   3.1758238E+06
  134.5200   3.3316705E+06   3.0837582E+06   3.1758235E+06
  134.5300   3.3316708E+06   3.0837582E+06   3.1758232E+06
  134.5400   3.3316710E+06   3.0837582E+06   3.1758232E+06
  134.5500   3.3316712E+06   3.0837580E+06   3.1758230E+06
  134.5600   3.3316715E+06   3.0837580E+06   3.1758228E+06
  134.5700   3.3316718E+06   3.0837580E+06   3.1758225E+06
  134.5800   3.3316722E+06   3.0837578E+06   3.1758222E+06
  134.5900   3.3316725E+06   3.0837578E+06   3.1758222E+06
  134.6000   3.3316728E+06   3.0837575E+06   3.1758220E+06
  134.6100   3.3316730E+06   3.0837575E+06   3.1758218E+06
  134.6200   3.3316732E+06   3.0837575E+06   3.1758215E+06
  134.6300   3.3316735E+06   3.0837572E+06   3.1758212E+06
  134.6400   3.3316738E+06   3.0837572E+06   3.1758212E+06
  134.6500   3.3316740E+06   3.0837572E+06   3.1758210E+06
  134.6600   3.3316745E+06   3.0837570E+06   3.1758208E+06
  134.6700   3.3316748E+06   3.0837570E+06   3.1758205E+06
  134.6800   3.3316750E+06   3.0837570E+06   3.1758202E+06
  134.6900   3.3316752E+06   3.0837568E+06   3.1758202E+06
  134.7000   3.3316755E+06   3.0837568E+06   3.1758200E+06
  134.7100   3.3316758E+06   3.0837568E+06   3.1758198E+06
  134.7200   3.3316760E+06   3.0837565E+06   3.1758195E+06
  134.7300   3.3316762E+06   3.0837565E+06   3.1758192E+06
  134.7400   3.3316765E+06   3.0837565E+06   3.1758192E+06
  134.7500   3.3316768E+06   3.0837562E+06   3.1758190E+06
  134.7600   3.3316772E+06   3.0837562E+06   3.1758188E+06
  134.7700   3.3316775E+06   3.0837560E+06   3.1758185E+06
  134.7800   3.3316778E+06   3.0837560E+06   3.1758182E+06
  134.7900   3.3316780E+06   3.0837560E+06   3.1758182E+06
  134.8000   3.3316782E+06   3.0837558E+06   3.1758180E+06
  134.8100   3.3316785E+06   3.0837558E+06   3.1758178E+06
  134.8200   3.3316788E+06   3.0837558E+06   3.1758175E+06
  134.8300   3.3316790E+06   3.0837555E+06   3.1758172E+06
  134.8400   3.3316792E+06   3.0837555E+06   3.1758172E+06
  134.8500   3.3316798E+06   3.0837555E+06   3.1758170E+06
  134.8600   3.3316800E+06   3.0837552E+06   3.1758168E+06
  134.8700   3.3316802E+06   3.0837552E+06   3.1758165E+06
  134.8800   3.3316805E+06   3.0837552E+06   3.1758162E+06
  134.8900   3.3316808E+06   3.0837550E+06   3.1758162E+06
  134.9000   3.3316810E+06   3.0837550E+06   3.1758160E+06
  134.9100   3.3316812E+06   3.0837550E+06   3.1758158E+06
  134.9200   3.3316815E+06   3.0837548E+06   3.1758155E+06
  134.9300   3.3316818E+06   3.0837548E+06   3.1758152E+06
  134.9400   3.3316820E+06   3.0837545E+06   3.1758152E+06
  134.9500   3.3316825E+06   3.0837545E+06   3.1758150E+06
  134.9600   3.3316828E+06   3.0837545E+06   3.1758148E+06
  134.9700   3.3316830E+06   3.0837542E+06   3.1758145E+06
  134.9800   3.3316832E+06   3.0837542E+06   3.1758145E+06
  134.9900   3.3316835E+06   3.0837542E+06   3.1758142E+06
  135.0000   3.3316838E+06   3.0837540E+06   3.1758140E+06
  135.0100   3.3316840E+06   3.0837540E+06   3.1758138E+06
  135.0200   3.3316842E+06   3.0837540E+06   3.1758135E+06
  135.0300   3.3316845E+06   3.0837538E+06   3.1758135E+06
  135.0400   3.3316848E+06   3.0837538E+06   3.1758132E+06
